Date,Non-farm_Payrolls,Civilian_Unemployment_Rate,Effective_Fed_Funds,CPI_All_Items,10Y_Treasury_Rate,5Y_Treasury_Rate,3_Month_T-Bill_Rate,IPI,S&P_500_Index,Non-farm_Payrolls_3_mo_annualised,CPI_All_Items_3_mo_annualised,IPI_3_mo_annualised,Non-farm_Payrolls_3_month_pchg,Non-farm_Payrolls_12_month_pchg,Civilian_Unemployment_Rate_12_month_pchg,CPI_All_Items_3_month_pchg,CPI_All_Items_12_month_pchg,IPI_3_month_pchg,IPI_12_month_pchg,Effective_Fed_Funds_12_chg,10Y_Treasury_Rate_12_chg,S&P_500_Index_12_chg,3M_10Y_Treasury_Spread,Payrolls_3mo_vs_12mo,IPI_3mo_vs_12mo,CPI_3mo_vs_12mo,Recession,Recession_in_6mo,Recession_in_12mo,Recession_in_24mo
1983-05-01,89644.0,10.1,8.63,99.2,10.38,10.03,8.19,50.2084,162.389999,1.0331079458911347,1.049886583353007,1.1142402130357825,0.008176164288043797,-0.005138335534420224,0.07446808510638281,0.012244897959183598,0.0344108446298228,0.02741217300199716,0.0014041246160594325,0.5972318339100346,0.7621145374449341,1.4514658862566825,2.1900000000000013,1.0382462814255549,0.02600804838593773,1.0154757387231843,0,0,0,0
1983-04-01,89364.0,10.2,8.8,98.8,10.4,10.02,8.21,49.8675,164.429993,1.0169171519691602,1.0372824048585485,1.0574273029989978,0.0042027194066749365,-0.008718801996672187,0.096774193548387,0.009193054136874323,0.040000000000000036,0.014057613235670896,-0.011794850453899608,0.5890227576974566,0.7498197548666187,1.412143508894821,2.1899999999999995,1.0256359539658324,0.025852463689570504,0.9972824048585485,0,0,0,0
1983-03-01,89090.0,10.3,8.77,98.1,10.51,10.08,8.35,49.2654,152.96000700000005,1.0144517295251758,1.016477511206896,1.087558011736327,0.0035935159004629727,-0.014861667072118891,0.1444444444444446,0.004094165813715467,0.03590285110876445,0.02120541266603637,-0.032311669128508136,0.5974114441416893,0.7582972582972584,1.366202289801736,2.16,1.0293133965972947,0.05351708179454451,0.9805746600981315,0,0,0,0
1983-02-01,88917.0,10.4,8.51,98.0,10.72,10.26,8.11,48.8688,148.059998,1.0059149060777637,1.0,1.0229810787389082,0.001475457842452732,-0.01817519295959724,0.1685393258426966,0.0,0.03484688489968324,0.005696410931840701,-0.047421522915464635,0.5757780784844384,0.7428967428967429,1.3089912182035963,2.6100000000000008,1.024090099037361,0.053117933847305336,0.9651531151003168,0,0,0,0
1983-01-01,88990.0,10.4,8.68,97.9,10.46,10.03,7.86,49.1762,145.300003,1.0037394716073065,0.9918699608534122,1.032260167199375,0.0009335597871933387,-0.017390824269861382,0.2093023255813955,-0.0020387359836899765,0.037076271186440746,0.007969270754334179,-0.02242551829565254,0.6565809379727685,0.7169294037011652,1.206810636099491,2.6000000000000005,1.021130295877168,0.030394789049986718,0.9547936896669714,0,0,0,0
1982-12-01,88771.0,10.8,8.95,97.7,10.54,10.22,7.94,48.2424,140.639999,0.9816487985791966,1.0,0.92243852293099,-0.004619714519583318,-0.023367621981407072,0.2705882352941178,0.0,0.03825717321997879,-0.019981310689473064,-0.0601043497235394,0.7235246564268392,0.7682215743440233,1.1476131828409664,2.5999999999999988,1.0050164205606036,0.04012303903406634,0.9617428267800212,0,0,0,0
1982-11-01,88786.0,10.8,9.2,98.0,10.55,10.38,8.07,48.592,138.529999,0.9744218235006336,1.0123391857422197,0.9378853323166941,-0.006456810984411865,-0.026159634094174652,0.3012048192771084,0.003070624360286489,0.0447761194029852,-0.015904069278798172,-0.06362970670983159,0.6912096168294515,0.7879014189693802,1.0963989014071849,2.4800000000000004,1.0005814575948082,0.04772563743103342,0.9675630663392345,1,0,0,0
1982-10-01,88907.0,10.4,9.71,98.1,10.91,10.8,7.71,48.7874,133.720001,0.9728460607993682,1.0248435371646651,0.9200935906824286,-0.0068587258855463675,-0.02706281462026705,0.3164556962025316,0.0061538461538461755,0.05032119914346889,-0.020604732022050157,-0.07062590842158001,0.6438992042440319,0.7201320132013201,1.0970547386746634,3.2,0.9999088754196352,0.050021176399529854,0.9745223380211963,1,0,0,0
1982-09-01,89183.0,10.1,10.31,97.7,12.34,12.25,7.92,49.226000000000006,120.41999799999999,0.9699871810701196,1.029179952157298,0.9418215067023942,-0.00758916152005784,-0.025077341845491263,0.32894736842105265,0.007216494845360798,0.04940923737916236,-0.014873161867710372,-0.06859610152238149,0.649653434152489,0.8054830287206266,1.0364950766052676,4.42,0.9950645229156109,0.05372293965467112,0.9797707147781356,1,0,0,0
1982-08-01,89363.0,9.8,10.12,97.7,13.06,13.0,8.68,49.3773,119.510002,0.9673794056792754,1.0772185567417625,0.940678743407984,-0.008256850189219511,-0.02404849014361388,0.32432432432432434,0.01876955161626692,0.05965292841648595,-0.015172124935179053,-0.07129489786130361,0.5679012345679012,0.8741633199464526,0.9732877353751304,4.380000000000001,0.9914278958228893,0.05612277292612455,1.0175656283252765,1,0,0,0
1982-07-01,89521.0,9.8,12.59,97.5,13.95,14.07,11.35,49.8138,107.089996,0.972381696162398,1.1094916590572512,0.9495476347576236,-0.006977260122018825,-0.022707175685855008,0.3611111111111112,0.02631578947368429,0.06557377049180335,-0.01285900278819796,-0.06321191685582161,0.6612394957983193,0.976890756302521,0.8179804280168107,2.6,0.995088871848253,0.050352914067623655,1.0439178885654479,1,0,0,0
1982-06-01,89865.0,9.6,14.15,97.0,14.3,14.43,12.47,49.9692,109.610001,0.9750690063799492,1.1007457594697043,0.9280760147959479,-0.00629188137205039,-0.017761503989507044,0.28,0.02428722280887019,0.07182320441988943,-0.018487381753040655,-0.05412240385853062,0.7408376963350785,1.0616184112843357,0.8353783640907815,1.83,0.9928305103694562,0.035635022105489966,1.028922555049815,1,0,0,0
1982-05-01,90107.0,9.4,14.45,95.9,13.62,13.75,12.09,50.13800000000001,111.879997,0.9800109320202752,1.0516579583394206,0.9123140924265208,-0.005035168887956409,-0.01302357167893442,0.2533333333333334,0.012671594508975705,0.06911928651059096,-0.022681553791694564,-0.04644895521706793,0.7802375809935205,0.9659574468085106,0.8438042112920796,1.5299999999999994,0.9930345036992096,0.02376740142537337,0.9825386718288296,1,1,0,0
1982-04-01,90150.0,9.3,14.94,95.0,13.87,14.0,12.7,50.4627,116.440002,0.9817962261408206,1.0256671447551893,1.0126549607310913,-0.004582344172693653,-0.01241194965108505,0.29166666666666674,0.006355932203389703,0.06621773288439957,0.003148836182990333,-0.034559615528103715,0.9503816793893131,1.0138888888888888,0.8767412375083388,1.17,0.9942081757919057,0.03770845171109405,0.9594494118707897,1,1,0,0
1982-03-01,90434.0,9.0,14.68,94.7,13.86,13.98,12.68,50.9104,111.959999,0.9798666723948612,1.0257497559357784,0.967896623750642,-0.0050717861268496645,-0.008507839052735444,0.21621621621621626,0.006376195536663243,0.06884875846501147,-0.008124315667655034,-0.03032427027284401,0.9986394557823131,1.0564024390243902,0.8232352867647058,1.1799999999999995,0.9883745114475967,0.022199954605188976,0.956900997470767,1,1,0,0
1982-02-01,90563.0,8.9,14.78,94.7,14.43,14.54,13.48,51.3016,113.110001,0.973590503103518,1.038935443327463,0.9551136473575323,-0.006668787224007655,-0.005949179518138448,0.20270270270270266,0.009594882729211164,0.07613636363636367,-0.011415577908814091,-0.017699996170489896,0.9278091650973008,1.0940106141015922,0.8616591571064476,0.9499999999999992,0.9795396826216565,0.006284418261675804,0.9627990796910992,1,1,0,0
1982-01-01,90565.0,8.6,13.22,94.4,14.59,14.65,12.28,50.3043,120.400002,0.9647992361181984,1.0435192674991134,0.8432415330291234,-0.008918800612825573,-0.005140992826777158,0.14666666666666672,0.010706638115631772,0.08256880733944949,-0.04172976803460915,-0.04121654074576686,0.6928721174004194,1.1607000795544948,0.929370893183229,2.3100000000000005,0.9699402289449756,-0.0005132272888422884,0.9609504601596639,1,1,0,0
1981-12-01,90895.0,8.5,12.37,94.1,13.72,13.6,10.85,51.3274,122.550003,0.9747928212650638,1.043661756807967,0.8895514629311636,-0.006362254993058314,-0.0005278031294326802,0.1805555555555556,0.01074113856068748,0.08912037037037024,-0.028835565377643764,-0.027309853416337515,0.6544973544973545,1.0685358255451711,0.9026959893450204,2.870000000000001,0.9753206243944965,-0.001525711961306249,0.9545413864375967,1,1,0,0
1981-11-01,91171.0,8.3,13.31,93.8,13.39,13.38,10.86,51.894,126.349998,0.982898957405028,1.0712421915465218,0.9075500009368545,-0.0043029541855512665,0.004672330765755239,0.10666666666666667,0.017353579175704903,0.09579439252336464,-0.02395994575674432,-0.011009744300260915,0.8397476340694007,1.0559936908517351,0.8991602220563557,2.5300000000000007,0.9782266266392727,-0.012950201456483405,0.9754477990231571,1,1,1,0
1981-10-01,91380.0,7.9,15.08,93.4,15.15,15.41,13.54,52.4949,121.889999,0.9903843191091122,1.085683227755657,0.9498066147000824,-0.002412637416622121,0.009835340921648728,0.053333333333333455,0.020765027322404483,0.10271546635182993,-0.01279170137902885,0.01771184518420443,1.177205308352849,1.2893617021276595,0.9562249787697108,1.6100000000000012,0.9805489781874634,-0.03050354656323328,0.982967761403827,1,1,1,0
1981-09-01,91477.0,7.6,15.87,93.1,15.32,15.93,14.7,52.8514,116.18,0.999431753001734,1.119964887432157,1.001742625155414,-0.00014209203191606345,0.014011284404686686,0.013333333333333195,0.02872928176795564,0.1096543504171632,0.00043537188330522447,0.03755109092122666,1.4599816007359705,1.3310165073848828,0.9260322088795808,0.620000000000001,0.9854204685970473,-0.037115719037921435,1.0103105370149938,1,1,1,0
1981-08-01,91565.0,7.4,17.82,92.2,14.94,15.56,15.51,53.1679,122.790001,1.0118380316173259,1.1162305693627157,1.0454560729076097,0.002946459866806972,0.016270990799009954,-0.038961038961038974,0.027870680044593144,0.10817307692307687,0.011175288083179469,0.060693537832963614,1.8543184183142558,1.345945945945946,1.0033502533914918,-0.5700000000000003,0.9955670408183159,-0.049518249749784145,1.0080574924396388,1,1,1,0
1981-07-01,91601.0,7.2,19.04,91.5,14.28,14.79,14.95,53.1751,130.919998,1.014007671701415,1.11217610513742,1.071157103720241,0.003483671658468745,0.019601513802315118,-0.07692307692307687,0.02693602693602704,0.1077481840193706,0.017333376698661418,0.06464756077539446,2.108527131782946,1.3931707317073172,1.0760253156246455,-0.6699999999999999,0.9944061578990999,-0.047314184076733046,1.0044279211180493,1,1,1,0
1981-06-01,91490.0,7.5,19.1,90.5,13.47,13.95,14.73,52.8284,131.21000700000002,1.0123360146049811,1.0885776897650608,1.0250614372092166,0.003069838833461347,0.015416033118389459,-0.013157894736842035,0.02144469525959369,0.09696969696969693,0.006207323460787562,0.049540278296526415,2.0168954593453012,1.3773006134969328,1.1485470001496323,-1.2599999999999998,0.9969199814865917,-0.04333295483573885,0.9916079927953638,0,1,1,0
1981-05-01,91296.0,7.5,18.52,89.7,14.1,14.63,16.3,52.5803,132.58999599999999,1.0084123366246207,1.0795408570128004,1.027413294383954,0.002096482081115125,0.009688122096881193,0.0,0.01931818181818179,0.0979192166462668,0.006783977329299472,0.031718592412653734,1.6867030965391618,1.3850687622789783,1.1919273497290068,-2.200000000000001,0.9987242145277395,-0.02493461508335426,0.9816216403665337,0,1,1,0
1981-04-01,91283.0,7.2,15.72,89.1,13.68,13.99,13.69,52.2691,132.809998,1.0110303618729752,1.0900461276028377,0.9850125888982848,0.002746256851910766,0.004777157701240542,0.04347826086956519,0.02178899082568808,0.1013597033374536,-0.003768097158584061,0.000679639159468115,0.8926746166950597,1.1926765475152572,1.2495060377316207,-0.009999999999999787,1.0062532041717347,-0.004447736318052176,0.9886864242653841,0,1,1,0
1981-03-01,91210.0,7.4,14.7,88.6,13.12,13.41,13.36,52.5025,136.0,1.0117954381545,1.1058084840424296,0.9799884069385376,0.0029359049074695327,0.002373782886783804,0.17460317460317465,0.0254629629629628,0.10611735330836458,-0.005040886134720646,-0.015505518531991782,0.8551483420593368,1.0290196078431373,1.3321579520876854,-0.2400000000000002,1.0094216552677162,0.010464632397271136,0.999691130734065,0,1,1,0
1981-02-01,91105.0,7.4,15.93,88.0,13.19,13.41,14.79,52.226000000000006,131.270004,1.0158737615749156,1.1169548799587825,0.9814010495820596,0.003945033995614189,0.002442701055202834,0.17460317460317465,0.02803738317757021,0.11392405063291132,-0.004682524103468921,-0.023909780900209787,1.1273885350318469,1.0628525382755842,1.1549357679065364,-1.5999999999999996,1.0134310605197128,0.019227256796740866,1.0030308293258712,0,1,1,0
1981-01-01,91033.0,7.5,19.08,87.2,12.57,12.77,15.02,52.4668,129.550003,1.02421956555253,1.123394513228385,1.0704568710372508,0.006000663056691336,0.0025660792951542892,0.19047619047619047,0.02951593860684776,0.11794871794871795,0.01716707411406837,-0.019379968114354718,1.3806078147612155,1.1638888888888888,1.1348107783878494,-2.4499999999999997,1.0216534862573756,0.03654704222842309,1.005445795279667,0,1,1,0
1980-12-01,90943.0,7.2,18.9,86.4,12.84,13.25,15.49,52.7685,135.759995,1.0327628431964,1.1246234284414098,1.1516247180835335,0.00809196013878255,0.002988794776777937,0.2,0.029797377830750982,0.12353706111833553,0.03592364140357218,-0.009233894664506193,1.3715529753265605,1.2358036573628488,1.2577357095101775,-2.6500000000000004,1.029774048419622,0.045157536068078374,1.0010863673230743,0,0,1,0
1980-11-01,90747.0,7.5,15.85,85.6,12.68,12.83,13.73,52.4717,140.520004,1.0290802024006698,1.120473922933042,1.2007765638594126,0.007192088702427268,0.001921102315259437,0.27118644067796605,0.028846153846153744,0.12631578947368416,0.046804427278676064,-0.013537800939242506,1.20257966616085,1.1906103286384977,1.3236623841875514,-1.0500000000000007,1.0271591000854103,0.06034222821791857,0.9941581334593579,0,0,1,1
1980-10-01,90490.0,7.5,12.81,84.7,11.75,11.86,11.62,51.5813,127.470001,1.029255934738008,1.1056392610981889,1.1375207464491406,0.007235084594835239,9.946839667995809e-05,0.25,0.02542372881355948,0.12632978723404253,0.032737225254373836,-0.03113694847761972,0.9302832244008716,1.1407766990291262,1.251915154193675,0.13000000000000078,1.029156466341328,0.06387417373199356,0.9793094738641464,0,0,1,1
1980-09-01,90213.0,7.5,10.87,83.9,11.51,11.62,10.27,50.9386,125.459999,1.0049814765839864,1.0696262415936308,1.0488530106197622,0.0012430494667095007,-0.0012620811053173364,0.27118644067796605,0.016969696969697082,0.12768817204301075,0.01199567694716186,-0.03796134364270254,0.9510061242344706,1.2336548767416935,1.1476399469447494,1.2400000000000002,1.0062435576893036,0.0499570205898644,0.9419380695506201,0,0,1,1
1980-08-01,90099.0,7.7,9.61,83.2,11.1,10.84,9.13,50.1256,122.379997,0.9858750422865554,1.0754867866163422,0.9358174209952104,-0.0035500995355010057,-0.0022259136212624537,0.28333333333333344,0.01835985312117505,0.12890094979647215,-0.01644696824020186,-0.05226517728337543,0.8784277879341864,1.2292358803986712,1.1194657610684229,1.9699999999999989,0.9881009559078179,0.035818209043173566,0.9465858368198701,0,0,1,1
1980-07-01,89840.0,7.8,9.03,82.6,10.25,9.53,8.06,49.9462,121.66999799999999,0.9563092750452776,1.0867411266824625,0.8360071114519905,-0.011106341291593713,-0.0041788133056962495,0.368421052631579,0.02101359703337446,0.1315068493150684,-0.04379173558782101,-0.06192516241480151,0.8624641833810887,1.1452513966480449,1.1720450856766225,2.1899999999999995,0.9604880883509739,0.0181334268269805,0.9552342773673941,1,0,1,1
1980-06-01,90101.0,7.6,9.47,82.5,9.78,9.21,7.07,50.3348,114.239998,0.9613187610379064,1.1253451145093154,0.793609027098792,-0.009813833879156908,-7.768455631018689e-05,0.3333333333333333,0.029962546816479474,0.1426592797783932,-0.05615289127573153,-0.05591036036289498,0.9203109815354714,1.0976430976430975,1.11009613798091,2.7099999999999986,0.9613964455942166,-0.0002425309128365541,0.9826858347309222,1,0,0,1
1980-05-01,90420.0,7.5,10.98,81.7,10.18,9.95,8.58,50.9638,111.239998,0.9797773446188732,1.143878404568658,0.8231140162207382,-0.005094462110625697,0.0070275868981724,0.3392857142857144,0.03417721518987338,0.14425770308123242,-0.0474999672929598,-0.044166493181566735,1.072265625,1.1005405405405404,1.1227290649428934,1.5999999999999996,0.9727497577207008,-0.0033334741113930644,0.9996207014874257,1,0,0,1
1980-04-01,90849.0,6.9,17.61,80.9,11.47,11.84,13.2,52.2336,106.290001,1.0021603382541229,1.1572193200545209,0.9083737395390435,0.0005396475770924614,0.01601485176196915,0.18965517241379315,0.03717948717948727,0.1458923512747876,-0.023738545184725512,-0.012481614102219818,1.7592407592407593,1.249455337690632,1.044516498731987,-1.7299999999999986,0.9861454864921537,-0.011256931082505695,1.0113269687797333,1,0,0,1
1980-03-01,90994.0,6.3,17.19,80.1,12.75,13.47,15.2,53.3294,102.089996,1.0142808948249429,1.1771307507437836,1.0051997147615952,0.0035512616904886936,0.016931347019971232,0.0862068965517242,0.041612483745123496,0.14592274678111572,0.0012974016293560984,-0.003138476147394376,1.7036669970267593,1.3980263157894743,1.0049217444599563,-2.4499999999999997,0.9973495478049716,0.004435877776750474,1.0312080039626679,1,0,0,1
1980-02-01,90883.0,6.3,14.13,79.0,12.41,12.6,12.86,53.5053,113.660004,1.0137610620613624,1.1674922223298625,1.0237843012790686,0.0034226535501749034,0.02052664083993028,0.06779661016949133,0.039473684210526334,0.14161849710982646,0.005893765580408994,0.0032814366317084342,1.4045725646123262,1.3637362637362638,1.1805152179114584,-0.4499999999999993,0.9932344212214321,0.0026123289487005596,1.025873725220036,1,0,0,1
1980-01-01,90800.0,6.3,13.82,78.0,10.8,10.74,12.0,53.5037,114.160004,1.014177162905323,1.1574628170173928,1.020036488437671,0.0035256020601011078,0.022430411674623896,0.06779661016949133,0.037234042553191404,0.13868613138686126,0.0049719190818762185,0.008641670421319247,1.3723932472691165,1.186813186813187,1.142399719803863,-1.1999999999999993,0.991746751230699,-0.003669751339443029,1.0187766856305316,1,1,0,1
1979-12-01,90672.0,6.0,13.78,76.9,10.39,10.42,12.04,53.2603,107.940002,1.0153655764596559,1.1413362655123962,1.0237561114312994,0.003819455976618258,0.02256656629563225,0.0,0.03360215053763449,0.13254786450662734,0.00588684120071159,-0.002403134751613578,1.373878364905284,1.153163152053274,1.123088137310497,-1.6499999999999986,0.9927990101640236,0.008289975952325168,1.0087884010057688,0,1,0,1
1979-11-01,90573.0,5.9,13.18,76.0,10.65,10.93,11.79,53.1918,106.160004,1.0121479743248032,1.1307964012651024,1.023028574946744,0.0030232558139535732,0.0246857711757984,0.0,0.031207598371777445,0.125925925925926,0.005708084152172832,0.0016401561443712964,1.350409836065574,1.2088535754824064,1.1210138053119474,-1.1399999999999988,0.9874622031490048,0.004067928007801536,1.0048704753391764,0,1,0,1
1979-10-01,90481.0,6.0,13.77,75.2,10.3,10.63,11.7,53.239,101.82,1.01175658992441,1.1261076839794408,0.9996769937913365,0.002926277752530071,0.02870753558597472,0.034482758620689724,0.03013698630136985,0.12071535022354718,-8.076133522905149e-05,0.010124199797364229,1.536830357142857,1.1921296296296295,1.093075660910882,-1.3999999999999986,0.9830490543384354,-0.01020496113259328,1.0053923337558937,0,1,0,1
1979-09-01,90327.0,5.9,11.43,74.4,9.33,9.41,10.26,52.9486,109.32,1.009757166348492,1.1275685443490089,0.9727415431126438,0.002430416833133497,0.030883007498202494,-0.01666666666666661,0.030470914127423757,0.11879699248120312,-0.006885401485866249,0.01267260834640238,1.3526627218934912,1.1080760095011877,1.0661205279293882,-0.9299999999999996,0.9788741588502896,-0.01955800983226863,1.0087715518678058,0,1,0,1
1979-08-01,90300.0,6.0,10.94,73.7,9.03,9.06,9.52,52.8899,109.32,1.0229595526380797,1.1352123425691842,0.9682171597955288,0.0056911202931315685,0.03220054181955345,0.016949152542372836,0.03221288515406151,0.11836115326251885,-0.008042206580430533,0.01410430204220936,1.3606965174129355,1.0737217598097502,1.0583793101134735,-0.4900000000000002,0.9907590108185262,-0.022146508622639893,1.0168511893066654,0,1,0,1
1979-07-01,90217.0,5.7,10.47,73.0,8.95,8.9,9.24,53.2433,103.809998,1.0362705254493283,1.1430694985520298,1.0266934353804218,0.00894684455975936,0.0345511673776433,-0.08064516129032262,0.03399433427762055,0.1145038167938932,0.006607579716337186,0.02471362145683531,1.3405889884763125,1.0358796296296295,1.0310885776718317,-0.2900000000000009,1.001719358071685,-0.018106041740498124,1.0285656817581366,0,1,1,1
1979-06-01,90108.0,5.7,10.29,72.2,8.91,8.85,9.06,53.3157,102.910004,1.0284162115192583,1.1382563644326094,0.9864907267003687,0.007029582360106756,0.0363197239792985,-0.03389830508474578,0.03290414878397696,0.11076923076923073,-0.0033945638378012344,0.02563130851638884,1.3539473684210526,1.053191489361702,1.07725327203238,-0.15000000000000036,0.9920964875399598,-0.029025872354190074,1.0274871336633786,0,0,1,0
1979-05-01,89789.0,5.6,10.24,71.4,9.25,9.24,9.61,53.3187,99.08000200000001,1.0333782275848715,1.1333615354756954,0.9991302343445636,0.008242097580147156,0.03791513021766524,-0.06666666666666676,0.031791907514450816,0.10697674418604652,-0.000217512371016082,0.03275573530437215,1.391304347826087,1.1077844311377243,1.0189222957408943,-0.35999999999999943,0.9954630973672063,-0.03297324767538823,1.0263847912896489,0,0,1,0
1979-04-01,89417.0,5.8,10.01,70.6,9.18,9.25,9.46,52.8938,101.760002,1.0277134044154237,1.1283829576534021,0.9886246511816922,0.006857490316187764,0.03777767461293835,-0.0491803278688524,0.03065693430656924,0.10485133020344284,-0.0028560494520720736,0.028326023391812782,1.4528301886792454,1.1263803680981594,1.0509139718906544,-0.28000000000000114,0.9899357298024853,-0.031182072843884856,1.0235316274499593,0,0,1,0
1979-03-01,89479.0,5.8,10.09,69.9,9.12,9.2,9.48,53.4973,101.589996,1.0369505879865617,1.123128908644396,1.0081689666411735,0.009112336615127779,0.04702784928621573,-0.07936507936507943,0.02945508100147265,0.10252365930599372,0.002036015179270656,0.06160602308266273,1.4860088365243005,1.1343283582089552,1.1387736480077757,-0.3600000000000012,0.989922738700346,-0.05957000790339207,1.0206052493384024,0,0,1,0
1979-02-01,89055.0,5.9,10.06,69.2,9.1,9.13,9.32,53.3303,96.279999,1.0303885947423337,1.1046108035882818,1.017101437016646,0.007512077021416097,0.048347224184206894,-0.06349206349206338,0.0251851851851852,0.09841269841269852,0.004248211551896475,0.07846479892902347,1.4837758112094397,1.1332503113325032,1.106158064037706,-0.22000000000000064,0.9820413705581268,-0.074216587377127,1.0061981051755833,0,0,1,0
1979-01-01,88808.0,5.9,10.07,68.5,9.1,9.2,9.35,53.0453,99.93,1.0393132789746675,1.0861059810152909,1.0260468346546507,0.00968666151257458,0.04981440764120393,-0.078125,0.02086438152011927,0.09250398724082932,0.006449054556079581,0.07801189271357889,1.5029850746268656,1.1432160804020102,1.1196638655462186,-0.25,0.9894988713334636,-0.07156283815749931,0.9936019937744616,0,0,1,0
1978-12-01,88671.0,6.0,10.03,67.9,9.01,9.08,9.08,53.3886,96.110001,1.048802233916785,1.086907325757169,1.087057348078445,0.011983428630122805,0.050479800971448885,-0.0625,0.021052631578947437,0.08988764044943842,0.02108786290785281,0.07002118452988171,1.5289634146341464,1.1716514954486346,1.0106204313484843,-0.07000000000000027,0.9983224329453362,-0.0489333216220289,0.9970196853077307,0,0,0,0
1978-11-01,88391.0,5.9,9.76,67.5,8.81,8.84,8.64,53.1047,94.699997,1.0421674832805072,1.1007113201334828,1.0749081502101592,0.010379159379536596,0.050111080750359305,-0.13235294117647056,0.02427921092564489,0.08870967741935476,0.018222850273131863,0.06610896636733933,1.4992319508448542,1.162269129287599,0.9986290731070532,0.16999999999999993,0.9920564025301479,-0.04788611609420747,1.012001642714128,0,0,0,0
1978-10-01,87956.0,5.8,8.96,67.1,8.64,8.61,7.99,52.7054,93.150002,1.0349425853181695,1.1013487943502709,1.0586944387662651,0.008623457639557852,0.04959427207637224,-0.1470588235294118,0.02442748091603053,0.08928571428571419,0.01436126807187166,0.05920915127252835,1.3848531684698608,1.1489361702127658,1.0087719951818062,0.6500000000000004,0.9853483132417973,-0.04484788320065669,1.0120630800645567,0,0,0,0
1978-09-01,87621.0,6.0,8.45,66.5,8.42,8.43,7.85,52.286,102.540001,1.031227476809878,1.0955524001260455,1.0234963323060395,0.007717078780908659,0.04895130010056037,-0.11764705882352945,0.023076923076923,0.08482871125611746,0.005823023932686189,0.052796900766955535,1.3762214983713354,1.1471389645776566,1.0622604585337247,0.5700000000000003,0.9822761767093176,-0.046973876834269346,1.010723688869928,0,0,0,0
1978-08-01,87483.0,5.9,8.04,65.9,8.41,8.33,7.08,52.1543,103.290001,1.0458020845417648,1.0896895845078258,1.0414363615743685,0.011258944156099291,0.053060487511285004,-0.15714285714285714,0.02170542635658923,0.07855973813420625,0.01020190750683736,0.05520182738200008,1.3627118644067795,1.1364864864864863,1.0673762963948423,1.33,0.9927415970304798,-0.04499991987516272,1.0111298463736196,0,0,0,0
1978-07-01,87204.0,6.2,7.81,65.5,8.64,8.54,7.01,51.9592,100.68,1.0492586055985664,1.1039814277584843,1.0412476967747126,0.012093498293911377,0.05275611463891639,-0.10144927536231883,0.025039123630672844,0.07730263157894735,0.01015615279333093,0.051550230713187206,1.440959409594096,1.178717598908595,1.018512918938046,1.6300000000000008,0.99650249095965,-0.041394077919856276,1.026678796179537,0,0,0,1
1978-06-01,86950.0,5.9,7.6,65.0,8.46,8.36,6.73,51.9833,95.529999,1.0715854088179677,1.1048323829324966,1.1323519277460738,0.017435057336765647,0.054092716516341836,-0.1805555555555556,0.02523659305993697,0.07438016528925617,0.031562048546617705,0.053513379864944983,1.4100185528756957,1.1620879120879122,0.9507364266300828,1.7300000000000004,1.0174926923016259,-0.02195133131832728,1.0304522176432405,0,0,0,1
1978-05-01,86509.0,6.0,7.36,64.5,8.35,8.18,6.41,51.6276,97.239998,1.0755547777142926,1.098693767000375,1.1881069505891917,0.018375947638555438,0.05385683656563689,-0.1428571428571429,0.023809523809523725,0.0714285714285714,0.04403217782739,0.05385891963722544,1.375700934579439,1.1193029490616622,1.0116520491577596,1.9399999999999995,1.0216979411486558,-0.009826741809835435,1.0272651955718035,0,0,0,1
1978-04-01,86162.0,6.1,6.89,63.9,8.15,7.98,6.29,51.4368,96.83000200000001,1.0762293745343678,1.0787809514675588,1.1939945315436014,0.018535593540913053,0.054253132341425266,-0.1527777777777779,0.01913875598086112,0.06499999999999995,0.04532318835278182,0.058723278129747085,1.456659619450317,1.1058344640434192,0.9836448601453704,1.8600000000000003,1.0219762421929426,-0.013400089776965267,1.0137809514675589,0,0,0,1
1978-03-01,85460.0,6.3,6.79,63.4,8.04,7.86,6.29,50.3928,89.209999,1.0506932757184642,1.0725186303223488,1.0405173677176858,0.012439284444971001,0.04999324249609916,-0.14864864864864868,0.017656500802568198,0.06375838926174482,0.009978975807146684,0.04699258274293072,1.4477611940298507,1.0777479892761392,0.9064214673119582,1.7499999999999991,1.000700033222365,-0.03701360693578404,1.008760241060604,0,0,0,1
1978-02-01,84948.0,6.3,6.78,63.0,8.03,7.83,6.45,49.4502,87.040001,1.0373406794508582,1.0660938543898841,0.9712851625258588,0.009207227970964516,0.04889613276040894,-0.17105263157894735,0.016129032258064502,0.06239460370994944,-0.007257331108956322,0.040143705420714985,1.4487179487179491,1.0866035182679297,0.8719695551993589,1.5799999999999992,0.9884445466904492,-0.04740103652967131,1.0036992506799347,0,0,0,1
1978-01-01,84594.0,6.4,6.7,62.7,7.96,7.77,6.44,49.2066,89.25,1.0384418187938962,1.073364715385516,0.9563125911812234,0.00947494033412877,0.048382699219234215,-0.1466666666666666,0.017857142857142794,0.0681431005110733,-0.01110548401099698,0.05080337237014088,1.4533622559652928,1.104022191400832,0.8747427313019968,1.5199999999999996,0.990059119574662,-0.06190885638113786,1.0052216148744426,0,0,0,1
