Date,Non-farm_Payrolls,Civilian_Unemployment_Rate,Effective_Fed_Funds,CPI_All_Items,10Y_Treasury_Rate,5Y_Treasury_Rate,3_Month_T-Bill_Rate,IPI,S&P_500_Index,Non-farm_Payrolls_3_mo_annualised,CPI_All_Items_3_mo_annualised,IPI_3_mo_annualised,Non-farm_Payrolls_3_month_pchg,Non-farm_Payrolls_12_month_pchg,Civilian_Unemployment_Rate_12_month_pchg,CPI_All_Items_3_month_pchg,CPI_All_Items_12_month_pchg,IPI_3_month_pchg,IPI_12_month_pchg,Effective_Fed_Funds_12_chg,10Y_Treasury_Rate_12_chg,S&P_500_Index_12_chg,3M_10Y_Treasury_Spread
2009-02-01,133312.0,8.3,0.22,212.705,2.87,1.87,0.3,90.4502,735.090027,0.9357136568540785,0.9916193610398116,0.786065534193429,-0.01647423364934153,-0.0362337699893005,0.6938775510204083,-0.0021017766580812003,8.463140671510772e-05,-0.05840381842692899,-0.13617879579101788,0.0738255033557047,0.767379679144385,0.5524375853827225,2.5700000000000003
2009-01-01,134055.0,7.8,0.15,211.933,2.52,1.6,0.13,91.0373,825.880005,0.9364951840695179,0.9099037090883983,0.7668776567979432,-0.01626893272278973,-0.0314155039991908,0.56,-0.023327726445309893,-0.0011358601902212717,-0.06420327456333663,-0.13348892414852576,0.03807106598984771,0.6737967914438502,0.5990932324866212,2.39
2008-12-01,134839.0,7.3,0.16,211.398,2.42,1.52,0.03,93.2521,903.25,0.9451802593430544,0.8701677566501304,0.8768561188296844,-0.013996036650018695,-0.0256734493323314,0.45999999999999996,-0.0341698762318563,-0.0002222800255385904,-0.0323192890482803,-0.1147991802228282,0.03773584905660377,0.5902439024390245,0.6151420695382134,2.39
2008-11-01,135545.0,6.8,0.39,213.153,3.53,2.29,0.19,96.0605,896.23999,0.952254357212197,0.9025060034538374,0.8268993199328173,-0.012156282567978294,-0.019807063723930485,0.44680851063829774,-0.025318944624811435,0.010999174706166848,-0.04640677101274315,-0.08803726818931812,0.08685968819599109,0.850602409638554,0.6051014630105717,3.34
2008-10-01,136272.0,6.5,0.97,216.995,3.81,2.73,0.67,97.2832,968.75,0.9650047184391882,0.9635972146302498,0.8177968995189936,-0.00886603486773685,-0.01376525250770766,0.3829787234042552,-0.009227636337071243,0.03731057889956513,-0.04904193735691631,-0.07099031581279469,0.20378151260504201,0.8410596026490066,0.6252500980222732,3.14
2008-09-01,136753.0,6.1,1.81,218.877,3.69,2.88,1.13,96.3666,1166.359985,0.9731408420529662,1.0262637996198782,0.770871272785767,-0.006783501710401096,-0.00971794778956514,0.2978723404255319,0.006502255556117609,0.04953319875136075,-0.06298732552542907,-0.08362883233438978,0.3663967611336032,0.8163716814159293,0.7639495562469298,2.56
2008-08-01,137213.0,6.1,2.0,218.69,3.89,3.14,1.72,100.7353,1282.829956,0.9814160241957739,1.0663064898281163,0.9118490042931926,-0.004678727386150938,-0.005810962576531575,0.32608695652173925,0.01617969592208457,0.053080171620912386,-0.022806134277784773,-0.038377900560924716,0.39840637450199207,0.8329764453961457,0.8703111721945954,2.17
2008-07-01,137491.0,5.8,2.01,219.016,4.01,3.3,1.63,102.3002,1267.380005,0.9843288278799779,1.0982954038690522,0.948171362494024,-0.003941029449052724,-0.003962676944029853,0.23404255319148937,0.02371670826672645,0.054975120783418374,-0.01321688736611415,-0.02126332366079331,0.3821292775665399,0.8019999999999999,0.8708899294166729,2.38
2008-06-01,137687.0,5.6,2.0,217.463,4.1,3.49,1.86,102.8445,1280.0,0.9830986076003954,1.0773904974373592,0.9395017437393661,-0.004252395588501212,-0.0027667325757411154,0.21739130434782616,0.018810202016416255,0.04935966105947864,-0.0154803296139443,-0.0164228393379221,0.38095238095238093,0.803921568627451,0.8514318159007308,2.2399999999999993
2008-05-01,137858.0,5.4,1.98,215.208,3.88,3.15,1.73,103.0863,1400.380005,0.9865923361986016,1.0482620514187726,0.9394228602811806,-0.0033689019982071633,-0.000978310494010537,0.2272727272727273,0.011853098684921903,0.04088413823123993,-0.015500996090131447,-0.01383210149599845,0.3771428571428571,0.8168421052631579,0.9149103040431665,2.15
2008-04-01,138035.0,5.0,2.28,213.942,3.68,2.84,1.29,103.6704,1385.589966,0.989406735805094,1.0337500647407314,0.9480649578204223,-0.002658901902415356,0.0014001537992773816,0.11111111111111116,0.008332783470170746,0.039037609759887903,-0.013244572961273238,-0.007762147138150821,0.4342857142857143,0.7846481876332623,0.9347126363010336,2.39
2008-03-01,138275.0,5.1,2.61,213.44799999999998,3.51,2.48,1.26,104.4616,1322.699951,0.996622587675834,1.0384334750476383,0.9668507552620442,-0.0008454245910167746,0.003498000624124531,0.15909090909090895,0.009472912577738857,0.03974903550134434,-0.00839236912375152,0.006838415800740405,0.49619771863117873,0.7697368421052632,0.9309150549411805,2.25
2008-02-01,138324.0,4.9,2.98,212.687,3.74,2.78,2.12,104.7094,1330.630005,1.001157541261003,1.0356218107269044,0.9764987151175837,0.00028925978421212584,0.005568560170982506,0.08888888888888902,0.008788905015320259,0.04142959270611968,-0.005927821838763947,0.011427036968348236,0.5665399239543727,0.7923728813559323,0.9458424361862153,1.62
2008-01-01,138403.0,5.0,3.94,212.174,3.74,2.98,2.75,105.0619,1378.550049,1.006645821133656,1.0582906915457446,1.013235917186311,0.001657330612126806,0.00673567214879589,0.0869565217391306,0.014264544194273254,0.04294695655165981,0.003292680947046822,0.02506115033860734,0.7504761904761905,0.7857142857142858,0.9584979270392836,0.9900000000000002
2007-12-01,138392.0,5.0,4.24,211.445,4.1,3.49,3.0,105.3457,1468.359985,1.008630566158083,1.0567539808723787,1.0070401180620074,0.0021506933632644554,0.00832792952954109,0.13636363636363624,0.013896148110497775,0.04108813392417532,0.001755401949960378,0.02248391718076026,0.8091603053435115,0.8991228070175439,1.0352957302901427,1.0999999999999996
2007-11-01,138284.0,4.7,4.49,210.834,4.15,3.67,3.27,105.3338,1481.140015,1.0078190767529187,1.0624111926316506,1.022261519715422,0.0019490635075898322,0.008908312235978988,0.04444444444444451,0.015250376805173715,0.04373267326732666,0.005519513992569225,0.03300029028487139,0.8552380952380952,0.9021739130434784,1.057481283217262,0.8800000000000003
2007-10-01,138174.0,4.7,4.76,209.19,4.53,4.2,3.9,104.7171,1549.380005,1.003946771763718,1.0309300040248761,1.0074603130105564,0.000985235949521046,0.00966007073334696,0.06818181818181812,0.0076443982023381984,0.03610698365527476,0.001859883068462631,0.025966327934254796,0.9066666666666666,0.9577167019027484,1.1244176606678389,0.6300000000000003
2007-09-01,138095.0,4.7,4.94,208.547,4.52,4.2,3.89,105.1611,1526.75,1.0007534593594811,1.025585207328859,1.0231279260635506,0.0001883116412808583,0.009149170947728491,0.04444444444444451,0.00633583292316886,0.028338264299802685,0.005732500523614403,0.029727236764285347,0.940952380952381,0.9576271186440678,1.1429052868433782,0.6299999999999994
2007-08-01,138015.0,4.6,5.02,207.667,4.67,4.43,4.2,104.7556,1473.98999,1.000637866027861,1.0177611576382097,1.0085760053527209,0.00015942837680182897,0.009663920874361631,-0.021276595744680993,0.004411017871393641,0.01897448478900876,0.002137140517467273,0.02367669376455428,0.9561904761904761,0.9569672131147541,1.1305165214890798,0.46999999999999975
2007-07-01,138038.0,4.7,5.26,207.60299999999998,5.0,4.88,4.82,104.5227,1455.27002,1.00569981399779,1.0334164398106713,1.00158208042392,0.001421917847970855,0.01111924992675073,0.0,0.008251418136607125,0.023178905864958077,0.0003952856680711214,0.02541696956497419,1.0038167938931297,0.9823182711198428,1.139904110133677,0.17999999999999972
2007-06-01,138069.0,4.6,5.25,207.234,5.1,5.03,4.61,104.5617,1503.349976,1.0080361223498944,1.0384600278029568,1.0315801074991378,0.0020030045067600533,0.012792958004768096,0.0,0.009479365574217802,0.02692765113974227,0.007803215549372133,0.02542333820081133,1.0521042084168337,0.9980430528375732,1.1835537978224973,0.4899999999999993
2007-05-01,137993.0,4.4,5.25,206.755,4.75,4.67,4.73,104.5322,1530.619995,1.0127093373225518,1.0504610620751182,1.0394315956244256,0.003162302446967802,0.01283726255835127,-0.04347826086956508,0.012383340025266198,0.02709885742672613,0.009715396266073206,0.02907293830417723,1.0627530364372468,0.9295499021526418,1.2051272240347737,0.019999999999999574
2007-04-01,137842.0,4.5,5.25,205.90400000000002,4.69,4.59,4.87,104.4814,1482.369995,1.0106623269744546,1.0493958991254135,1.0798763438814105,0.002654989561890364,0.012018648360926587,-0.042553191489361764,0.01212660430501833,0.025929247633283747,0.01939736548632931,0.027538003546374812,1.0960334029227556,0.9398797595190381,1.1310534880443475,-0.17999999999999972
2007-03-01,137793.0,4.4,5.26,205.28799999999998,4.56,4.48,4.94,103.7521,1420.859985,1.0159489060484603,1.043793435045463,1.0283625980572544,0.003963599006185925,0.012833800083794644,-0.06382978723404253,0.010773018217626662,0.02798197295943905,0.007016457470309323,0.024458134329168768,1.1459694989106755,0.9661016949152542,1.097299335444096,-0.3800000000000008
2007-02-01,137558.0,4.5,5.26,204.226,4.72,4.71,5.03,103.5264,1406.819946,1.0145243569560647,1.044813191685865,1.0625153555728317,0.003611477933505025,0.013415649380787764,-0.0625,0.011019801980197919,0.02420260782347028,0.015275260667968915,0.024335365980355572,1.1714922048997771,1.0328227571115973,1.098511633572224,-0.3100000000000005
2007-01-01,137477.0,4.6,5.25,203.437,4.76,4.75,4.98,102.4933,1438.23999,1.0183934350117991,1.0308002035820374,1.0168196019565974,0.004566977464706357,0.015122315013771148,-0.021276595744680993,0.007612679544328982,0.020757651781234232,0.004178635952141185,0.014155568770674032,1.2237762237762237,1.0769230769230769,1.123554808634157,-0.22000000000000064
2006-12-01,137249.0,4.4,5.24,203.1,4.56,4.53,4.85,103.0292,1418.300049,1.0119205343587243,1.005930302508989,1.0358804345822894,0.0029669036779373936,0.015538405759569107,-0.10204081632653061,0.0014792899408282434,0.025239777889954462,0.008851879849439692,0.020660031284765568,1.2596153846153846,1.0201342281879193,1.136194317577183,-0.29000000000000004
2006-11-01,137063.0,4.5,5.25,202.0,4.6,4.58,4.94,101.9688,1400.630005,1.0108416416790422,0.96513654180922,0.9858515008883297,0.002699460107978391,0.01533412843628934,-0.09999999999999998,-0.008832188420019649,0.01968702675416467,-0.0035560480667470307,0.016419195866094638,1.3125,1.0132158590308369,1.1209703455992948,-0.34000000000000075
2006-10-01,136852.0,4.4,5.25,201.9,4.73,4.69,4.92,102.0668,1377.939941,1.009763054203117,0.9804311196411418,1.0053042485400439,0.0024318781130969747,0.016315769930563384,-0.11999999999999988,-0.004928536224741209,0.014063284781516971,0.0013234326054945011,0.027708833216365303,1.388888888888889,1.0605381165919283,1.1416143441925557,-0.1899999999999995
2006-09-01,136843.0,4.5,5.25,202.8,4.72,4.67,4.81,102.1252,1335.849976,1.015285820987413,1.0199694289099186,1.0061296055123796,0.0037997432605905157,0.01692106475632782,-0.09999999999999998,0.0049554013875123815,0.02012072434607637,0.0015288915389239932,0.0412661771918037,1.4502762430939227,1.1238095238095238,1.087108594380411,-0.08999999999999986
2006-08-01,136694.0,4.7,5.25,203.8,4.88,4.82,4.96,102.3327,1303.819946,1.0132771900161386,1.0506102150689614,1.0300113240775248,0.0033028977422859818,0.016327380332793018,-0.04081632653061229,0.012419274714356776,0.03926568077511483,0.007419840715108483,0.023905506611235472,1.5,1.1455399061032865,1.068415914556145,-0.08000000000000007
2006-07-01,136520.0,4.7,5.24,202.9,5.09,5.04,4.95,101.9319,1276.660034,1.0092829024482617,1.044572764601464,1.0098947575392456,0.002312690429866704,0.016560433668910468,-0.05999999999999994,0.01096163428002006,0.041046690610569536,0.00246456329728284,0.0227020985419768,1.6073619631901843,1.2177033492822966,1.0344195969318428,0.13999999999999968
2006-06-01,136325.0,4.6,4.99,201.8,5.11,5.07,4.79,101.9693,1270.199951,1.0081987332016922,1.042731247244221,1.0277015916101717,0.002043411468095613,0.017791282794045182,-0.08000000000000007,0.010515773660490835,0.041817243159525175,0.006854597033229437,0.0198429169087857,1.6414473684210527,1.2775,1.066203317227759,0.3200000000000003
2006-05-01,136244.0,4.6,4.94,201.3,5.11,5.0,4.72,101.579,1270.089966,1.0150245746542432,1.038662575503453,1.0204223275804523,0.0037351643251286593,0.01910389707532345,-0.0980392156862745,0.00952858575727178,0.03977272727272729,0.005066940808513776,0.01983568817499015,1.6466666666666667,1.2342995169082127,1.0659588468317247,0.39000000000000057
2006-04-01,136205.0,4.7,4.79,200.7,4.99,4.9,4.6,101.6813,1310.609985,1.0231175055289505,1.0283958020022024,1.024709525628041,0.00572993967318669,0.020124627391063354,-0.09615384615384615,0.00702458605117906,0.03613835828600931,0.006120952636333499,0.022195883522630133,1.7168458781362006,1.1497695852534564,1.1329126612697444,0.39000000000000057
2006-03-01,136047.0,4.7,4.59,199.7,4.72,4.72,4.51,101.2751,1294.869995,1.0268441461892348,1.0327004287501091,1.0131968835363083,0.006644518272425293,0.0217113761302532,-0.09615384615384615,0.008076728924785392,0.03417918177110302,0.0032830181576462003,0.019827583602618493,1.7452471482889733,1.0488888888888888,1.096799085449791,0.20999999999999996
2006-02-01,135737.0,4.8,4.49,199.4,4.57,4.57,4.43,101.0669,1280.660034,1.022228511091196,1.0265088872866783,1.0300492249727766,0.005511396887246001,0.0203334536051476,-0.11111111111111116,0.006562342251388298,0.0363825363825363,0.007429107988708328,0.01611640002051007,1.796,1.0959232613908874,1.0640246423534325,0.14000000000000057
2006-01-01,135429.0,4.7,4.29,199.3,4.42,4.35,4.24,101.0627,1280.079956,1.023191090235341,1.0040241397883551,1.0722744263815336,0.005748022724741064,0.019996384834380265,-0.1132075471698113,0.0010045203415369741,0.04018789144050117,0.01759856778791513,0.02306232253035656,1.8815789473684212,1.04739336492891,1.0836472054035537,0.17999999999999972
2005-12-01,135149.0,4.9,4.16,198.1,4.47,4.39,3.89,100.9437,1248.290039,1.017442732318972,0.9859897084890307,1.1221017612106308,0.004332446531813305,0.019038786343346548,-0.09259259259259256,-0.0035211267605634866,0.03338549817423053,0.02921963051819021,0.026562109104074194,1.9259259259259258,1.0567375886524821,1.030010226483225,0.5799999999999996
2005-11-01,134993.0,5.0,4.0,198.1,4.54,4.45,3.88,100.3216,1249.47998,1.014802878032153,1.041423869434556,1.015218639449356,0.003680352124195263,0.018792027350324148,-0.07407407407407418,0.010198878123406363,0.03338549817423053,0.0037831374726720046,0.02774098307921946,2.072538860103627,1.0835322195704056,1.0644562517938334,0.6600000000000001
2005-10-01,134655.0,5.0,3.78,199.1,4.46,4.33,3.71,99.3149,1207.01001,1.0107357504335917,1.0890245836637353,0.9858566017859008,0.002673199499612755,0.016670819271104698,-0.09090909090909094,0.021549512570548934,0.04350104821802936,-0.003554759143245989,0.019561767139516295,2.1477272727272725,1.0878048780487806,1.0679614779066646,0.75
2005-09-01,134566.0,5.0,3.62,198.8,4.2,4.01,3.42,98.0779,1228.810059,1.0187655592097935,1.109550407779944,0.9258486919887116,0.004658732884382788,0.018721658225643978,-0.07407407407407418,0.026329375322664106,0.04741833508956805,-0.01907680429023062,0.016449253658642693,2.248447204968944,1.016949152542373,1.1024871319325968,0.7800000000000002
2005-08-01,134498.0,4.9,3.5,196.1,4.26,4.12,3.44,99.9435,1220.329956,1.0243953828839802,1.0526620415478773,1.0137323533279234,0.006043832747400613,0.01941077938713165,-0.09259259259259256,0.012913223140495811,0.03646934460887952,0.0034155494848062684,0.036656138658534676,2.4475524475524475,0.9953271028037383,1.1051311010752292,0.8199999999999998
2005-07-01,134296.0,5.0,3.26,194.9,4.18,3.98,3.22,99.6692,1234.180054,1.0235122299903354,1.0250118201753398,1.007896738943864,0.005826929702362316,0.01856683453673935,-0.09090909090909094,0.006195147134744561,0.03067160232681121,0.001968365412261086,0.03457288622928534,2.587301587301587,0.9288888888888889,1.1202302640295878,0.9599999999999995
2005-06-01,133942.0,5.0,3.04,193.7,4.0,3.77,2.97,99.9853,1191.329956,1.0238212889725034,1.0124868415498147,1.0276397871596543,0.005902850791552838,0.01630587360481961,-0.1071428571428571,0.0031071983428274663,0.02541026998411855,0.00683945900604277,0.04585055317938247,2.9514563106796117,0.8456659619450316,1.0442568559173355,1.0299999999999998
2005-05-01,133690.0,5.1,3.0,193.6,4.14,3.85,2.84,99.6033,1191.5,1.0199319861600122,1.025182398426384,1.0056178505120672,0.004946178363100628,0.01515634728992965,-0.0892857142857143,0.006237006237006071,0.02869287991498415,0.0014015135139484602,0.03326569609301577,3.0,0.8771186440677966,1.0631937239778875,1.2999999999999998
2005-04-01,133518.0,5.2,2.79,193.7,4.34,4.0,2.78,99.4734,1156.849976,1.02260312733773,1.0445673906925095,1.0281882239905258,0.00560350671065124,0.0160336653704789,-0.07142857142857129,0.01096033402922747,0.03361792956243326,0.00697376612727707,0.04009786853620678,2.79,0.9977011494252874,1.0447484194051544,1.56
2005-03-01,133156.0,5.2,2.63,193.1,4.5,4.17,2.74,99.3061,1180.589966,1.0161421648721576,1.0295338814496398,1.0402261062496574,0.00401134033055861,0.015357398850101456,-0.10344827586206895,0.007303077725612894,0.032068412613575736,0.009908290095370864,0.04303488753140461,2.63,1.1749347258485638,1.0482858497821437,1.7599999999999998
2005-02-01,133032.0,5.4,2.5,192.4,4.17,3.77,2.54,99.4639,1203.599976,1.0160653382857174,1.0146863528000356,1.07800018851559,0.003992362437076791,0.016869864322568207,-0.03571428571428559,0.003651538862806447,0.030530262453133394,0.018954306618845562,0.039496387614738726,2.4752475247524752,1.0220588235294117,1.0512341590151582,1.63
2005-01-01,132774.0,5.3,2.28,191.6,4.22,3.71,2.33,98.7845,1181.27002,1.0099122817685344,1.01687726468395,1.0576738107642283,0.002468912093139153,0.015332379998317602,-0.07017543859649134,0.00419287211740027,0.028448738593666034,0.01411670742248683,0.03865059379550706,2.28,1.016867469879518,1.0443273671269997,1.8899999999999997
2004-12-01,132624.0,5.4,2.16,191.7,4.23,3.6,2.19,98.3318,1211.920044,1.016176797734149,1.040647437486783,1.0785347152056723,0.004019895073925195,0.015591019082917157,-0.05263157894736836,0.01001053740779767,0.033423180592991875,0.01908059533198525,0.036531451665609005,2.2040816326530615,0.9906323185011712,1.0899345241050444,2.0400000000000005
2004-11-01,132503.0,5.4,1.93,191.7,4.19,3.53,2.07,97.6137,1173.819946,1.0172704419510024,1.053910965652086,1.0509057714305718,0.004289926252681209,0.015550991002038828,-0.06896551724137923,0.013213530655391104,0.03621621621621607,0.012490470337466641,0.028229144941000817,1.93,0.9744186046511629,1.1092610095953406,2.1200000000000006
2004-10-01,132447.0,5.5,1.76,190.8,4.1,3.35,1.76,97.4094,1130.199951,1.018296655599493,1.0364476378665126,1.0452109551825473,0.004543110248164561,0.015277415794072935,-0.08333333333333337,0.008989952406134316,0.03190914007571655,0.011116012809001763,0.03398334959170102,1.7425742574257426,0.9557109557109557,1.075653598947845,2.34
2004-09-01,132093.0,5.4,1.61,189.8,4.13,3.36,1.65,96.4907,1114.579956,1.0091363240523235,1.0191943341175254,1.0377093596796434,0.0022762969201701733,0.014118568335713233,-0.11475409836065564,0.004764425622022284,0.025391680172879516,0.009296886358953094,0.025677357770547138,1.5940594059405941,0.9672131147540984,1.119089920834571,2.48
2004-08-01,131937.0,5.4,1.43,189.2,4.28,3.47,1.48,96.4095,1104.23999,1.0074011996972188,1.0214239854445877,1.000535396048805,0.0018451865688642322,0.013738100177488777,-0.11475409836065564,0.005313496280552554,0.025474254742547275,0.00013382214725399244,0.030846429709402434,1.3883495145631066,0.9617977528089888,1.0954653019765153,2.8000000000000003
2004-07-01,131848.0,5.5,1.26,189.1,4.5,3.69,1.33,96.3385,1101.719971,1.0133682771016586,1.0367827652348764,1.0295999104097011,0.003325444597484184,0.01272745427871369,-0.11290322580645162,0.009071504802561359,0.02939575394665228,0.007319228135112876,0.0286178893038731,1.2475247524752475,1.1306532663316582,1.1125000991861136,3.17
2004-06-01,131793.0,5.6,1.03,188.9,4.73,3.93,1.27,95.6019,1140.839966,1.0200046816635773,1.039040992260125,1.016617844858096,0.004964084732580032,0.012281671966450025,-0.11111111111111116,0.009620523784072743,0.03167667941015839,0.004128820025039781,0.025247834796820356,0.8442622950819673,1.4204204204204205,1.1706926280143664,3.4600000000000004
2004-05-01,131694.0,5.6,1.0,188.2,4.72,3.85,1.02,96.3966,1120.680054,1.026835753235313,1.0325264948695376,1.030094021270131,0.006642461303267622,0.011505729822728794,-0.08196721311475408,0.008034279592929794,0.028977583378895444,0.007440060950183236,0.0355004414996809,0.7936507936507936,1.3221288515406162,1.163025791673122,3.6999999999999997
2004-04-01,131411.0,5.6,1.0,187.4,4.35,3.39,0.94,95.6385,1107.300049,1.0197827700635738,1.0238278208589164,1.0224773468103792,0.004909420428389044,0.009479401123086317,-0.06666666666666676,0.005904455179817525,0.022925764192139875,0.005572582892170441,0.027644986283883233,0.7936507936507936,1.0984848484848484,1.2076299672051098,3.4099999999999997
2004-03-01,131142.0,5.8,1.0,187.1,3.83,2.79,0.94,95.2088,1126.209961,1.0170776908765513,1.0349502986437187,1.0145240505837858,0.004242349986216087,0.006987529946556936,-0.016949152542372947,0.008625336927223781,0.017400761283306032,0.003611402164311217,0.015714380204788325,0.8,1.005249343832021,1.327795951678384,2.89
2004-02-01,130825.0,5.6,1.01,186.7,4.08,3.07,0.93,95.6847,1144.939941,1.0108042652967046,1.037266514859374,1.0320162550223129,0.002690191149194554,0.0029207935972523913,-0.05084745762711873,0.009189189189189095,0.01688453159041381,0.007909722353892867,0.018429388248617506,0.8015873015873016,1.0461538461538462,1.3611602072545386,3.15
2004-01-01,130769.0,5.7,1.0,186.3,4.15,3.12,0.88,95.1085,1131.130005,1.0096936163589578,1.0306323612922803,1.0387906623569327,0.0024146442424148873,0.0014473885740542425,-0.01724137931034475,0.007571660356949783,0.020262869660460092,0.009559707837665465,0.013735906493085759,0.8064516129032259,1.0246913580246915,1.3218768132961065,3.2700000000000005
2003-12-01,130588.0,5.7,0.98,185.5,4.27,3.27,0.9,94.8662,1111.920044,1.0102964015567377,1.008672035989231,1.03406363145805,0.002564220676524398,0.0008890796492733166,-0.04999999999999993,0.002160994057266441,0.020352035203520247,0.008409239001606172,0.01885827883703528,0.7903225806451613,1.0595533498759304,1.263803999856075,3.3699999999999997
2003-11-01,130474.0,5.8,1.0,185.0,4.3,3.29,0.93,94.9338,1058.199951,1.0100260280936808,1.0108842535487592,1.0616467211321088,0.0024971378957963086,-0.0010795084791179743,-0.016949152542372947,0.0027100271002709064,0.019283746556473913,0.015067693419699157,0.0145827744783813,0.7462686567164178,1.0617283950617284,1.1301811934726347,3.3699999999999997
2003-10-01,130454.0,6.0,1.01,184.9,4.29,3.19,0.92,94.2079,1050.709961,1.0081049536994313,1.0263867085845013,1.0236843511367382,0.002020108916898966,-0.0013320268242643651,0.05263157894736836,0.0065323897659228525,0.02041942604856528,0.005869213800820505,0.01208056431114457,0.5771428571428572,1.0888324873096447,1.1862242019709155,3.37
2003-09-01,130254.0,6.1,1.01,185.1,4.27,3.18,0.94,94.0751,995.969971,1.0018446776137215,1.0444130694455227,1.0359722047994282,0.0004608507304484366,-0.0018927058030207,0.07017543859649122,0.010922992900054718,0.02378318584070782,0.008874223036303253,0.0076013169760962285,0.5771428571428572,1.1033591731266148,1.2216292998390128,3.3299999999999996
2003-08-01,130149.0,6.1,1.03,184.5,4.45,3.37,0.95,93.5246,1008.01001,0.9985568049392085,1.0354536422013565,1.0187267883828541,-0.00036099419336999006,-0.0033540857818925573,0.07017543859649122,0.00874794969928927,0.02216066481994461,0.004649174255949573,0.003096446754951687,0.5919540229885057,1.0446009389671362,1.1003635118467534,3.5
2003-07-01,130191.0,6.2,1.01,183.7,3.98,2.87,0.9,93.6582,990.309998,1.0004302529210354,1.01096180502612,1.025710106031954,0.00010754587984052044,-0.0030553641167011536,0.06896551724137945,0.0027292576419213344,0.020555555555555438,0.006366470138837288,0.004660831955822342,0.5838150289017341,0.8559139784946236,1.0863188646931772,3.08
2003-06-01,130194.0,6.3,1.22,183.1,3.33,2.27,0.92,93.2476,974.5,0.9988333628792286,0.9827124547150636,0.9793291690005658,-0.000291786964801255,-0.0037495026169998003,0.0862068965517242,-0.004350190320826619,0.01948775055679297,-0.0052082555437729106,-0.002140236881417956,0.6971428571428572,0.6754563894523327,0.984522431460612,2.41
2003-05-01,130196.0,6.1,1.26,182.9,3.57,2.52,1.07,93.0918,963.590027,0.9924168639427513,0.9848364510312945,0.9638277031396782,-0.0019011989819386343,-0.0033528790360854988,0.051724137931034475,-0.0038126361655772545,0.018941504178273005,-0.009168394477250263,0.005671579875290211,0.72,0.691860465116279,0.90296494691936,2.5
2003-04-01,130177.0,6.0,1.26,183.2,3.96,2.93,1.13,93.0657,916.919983,0.9877121087730182,1.0132084067288003,0.9682345636506063,-0.003086230663195022,-0.003414406344977583,0.016949152542372836,0.003285870755750153,0.02175125488008911,-0.008037748961306601,0.009640138385781372,0.72,0.7600767754318618,0.8514280963647846,2.83
2003-03-01,130232.0,5.9,1.25,183.9,3.81,2.78,1.13,93.7358,848.179993,0.9926623765817049,1.047011378417237,1.027143346685307,-0.0018394751364277928,-0.0037103054690668102,0.03508771929824572,0.011551155115511413,0.03025210084033625,0.006717838950148325,0.021109392361489565,0.7225433526011561,0.7215909090909091,0.7392255309106904,2.68
2003-02-01,130444.0,5.9,1.26,183.6,3.9,2.9,1.17,93.9532,841.150024,0.9947735103787784,1.0470904291462497,1.0165126420810664,-0.0013091911342495433,-0.0022335087504589124,0.03508771929824572,0.01157024793388417,0.03146067415730336,0.00410284142341566,0.03182571470304296,0.7241379310344828,0.7942973523421588,0.7600318408289617,2.73
2003-01-01,130580.0,5.8,1.24,182.6,4.05,3.05,1.17,93.8198,855.7000119999999,0.9985309872409625,1.0312650971373725,1.0320222456457988,-0.00036745567565910076,-0.0020786843151040513,0.01754385964912264,0.007726269315673218,0.02757456387169399,0.007911185023323108,0.030088033078830012,0.7167630057803468,0.8035714285714285,0.7571226766050354,2.88
2002-12-01,130472.0,6.0,1.24,181.8,4.03,3.03,1.19,93.1103,879.820007,0.999111414170331,1.0223081215518743,0.9891156082289984,-0.00022222051938303178,-0.0038936647783665013,0.05263157894736836,0.005530973451327359,0.024802705749718212,-0.0027322755538989885,0.02876011106286458,0.6813186813186813,0.7917485265225934,0.7663403601830673,2.8400000000000003
2002-11-01,130615.0,5.9,1.34,181.5,4.05,3.05,1.23,93.5693,936.309998,1.0008579416566104,1.022345506598576,1.014380407652209,0.00021441644267805593,-0.004018544783517153,0.07272727272727275,0.005540166204986097,0.022535211267605604,0.0035758758160751025,0.034074884512521164,0.6411483253588518,0.8709677419354838,0.8217210393297915,2.82
2002-10-01,130628.0,5.7,1.75,181.2,3.94,2.95,1.58,93.0834,885.76001,1.001164456374307,1.026934520493827,0.9939936477881706,0.00029098705873353836,-0.006283566875104563,0.07547169811320753,0.006666666666666599,0.020270270270270174,-0.001504982102190744,0.023665066561092685,0.7028112449799196,0.862144420131291,0.8357960951913729,2.36
2002-09-01,130501.0,5.7,1.75,180.8,3.87,2.94,1.63,93.3654,815.280029,0.9944104566845212,1.0269951088352982,0.9964860904163204,-0.0014003244467570841,-0.009637932473761324,0.14000000000000012,0.006681514476614803,0.01516002245929271,-0.000879637358262797,0.022298527629260656,0.5700325732899023,0.8181818181818181,0.7832152431549362,2.24
2002-08-01,130587.0,5.7,1.74,180.5,4.26,3.29,1.62,93.2359,916.070007,0.9985616411860991,1.0224710334388756,1.029228176808425,-0.0003597838235068762,-0.010914351501196684,0.16326530612244894,0.0055710306406684396,0.01747463359639223,0.00722829351344112,0.01697653237637642,0.4767123287671233,0.8571428571428571,0.8081212111693337,2.6399999999999997
