Year, value
1978,8.01
1978,8.02
1978,8.05
1978,8.08
1978,8.1
1978,8.09
1978,8.1
1978,8.1
1978,8.08
1978,8.04
1978,8.02
1978,8.04
1978,8.05
1978,8.04
1978,8.04
1978,8.05
1978,8.03
1978,8.03
1978,8.02
1978,8
1978,7.99
1978,7.99
1978,8
1978,8
1978,8
1978,7.97
1978,7.97
1978,7.98
1978,8.01
1978,8.12
1978,8.12
1978,8.11
1978,8.12
1978,8.15
1978,8.13
1978,8.12
1978,8.14
1978,8.16
1978,8.14
1978,8.15
1978,8.16
1978,8.16
1978,8.15
1978,8.12
1978,8.08
1978,8.08
1978,8.13
1978,8.14
1978,8.16
1978,8.18
1978,8.18
1978,8.22
1978,8.24
1978,8.24
1978,8.24
1978,8.25
1978,8.28
1978,8.27
1978,8.34
1978,8.35
1978,8.34
1978,8.34
1978,8.34
1978,8.36
1978,8.35
1978,8.34
1978,8.33
1978,8.37
1978,8.38
1978,8.38
1978,8.37
1978,8.39
1978,8.4
1978,8.42
1978,8.42
1978,8.41
1978,8.39
1978,8.38
1978,8.37
1978,8.37
1978,8.38
1978,8.41
1978,8.4
1978,8.41
1978,8.41
1978,8.41
1978,8.43
1978,8.45
1978,8.47
1978,8.5
1978,8.5
1978,8.55
1978,8.59
1978,8.58
1978,8.57
1978,8.57
1978,8.62
1978,8.59
1978,8.62
1978,8.62
1978,8.66
1978,8.68
1978,8.68
1978,8.67
1978,8.68
1978,8.68
1978,8.65
1978,8.63
1978,8.62
1978,8.66
1978,8.67
1978,8.67
1978,8.67
1978,8.66
1978,8.58
1978,8.55
1978,8.56
1978,8.54
1978,8.44
1978,8.39
1978,8.38
1978,8.36
1978,8.35
1978,8.34
1978,8.45
1978,8.44
1978,8.45
1978,8.46
1978,8.55
1978,8.48
1978,8.46
1978,8.41
1978,8.41
1978,8.32
1978,8.35
1978,8.34
1978,8.35
1978,8.37
1978,8.42
1978,8.39
1978,8.38
1978,8.34
1978,8.35
1978,8.34
1978,8.34
1978,8.31
1978,8.29
1978,8.3
1978,8.32
1978,8.35
1978,8.37
1978,8.38
1978,8.46
1978,8.51
1978,8.56
1978,8.56
1978,8.53
1978,8.54
1978,8.54
1978,8.56
1978,8.58
1978,8.57
1978,8.59
1978,8.6
1978,8.58
1978,8.58
1978,8.56
1978,8.51
1978,8.52
1978,8.59
1978,8.6
1978,8.62
1978,8.64
1978,8.66
1978,8.66
1978,8.64
1978,8.65
1978,8.72
1978,8.78
1978,8.88
1978,8.96
1978,8.66
1978,8.73
1978,8.86
1978,8.85
1978,8.86
1978,8.87
1978,8.86
1978,8.83
1978,8.82
1978,8.76
1978,8.72
1978,8.72
1978,8.72
1978,8.77
1978,8.77
1978,8.86
1978,8.86
1978,8.86
1978,8.86
1978,8.86
1978,8.8
1978,8.82
1978,8.85
1978,8.85
1978,8.89
1978,8.9
1978,8.9
1978,8.92
1978,8.98
1978,8.96
1978,9
1978,9.13
1978,9.14
1978,9.16
1978,9.16
1978,9.11
1978,9.13
1978,9.12
1978,9.16
1978,9.15
1979,9.18
1979,9.16
1979,9.11
1979,9.1
1979,9.14
1979,9.16
1979,9.16
1979,9.15
1979,9.14
1979,9.15
1979,9.16
1979,9.18
1979,9.18
1979,9.15
1979,9.12
1979,9.1
1979,9.08
1979,8.98
1979,8.93
1979,8.96
1979,8.95
1979,8.95
1979,8.94
1979,8.89
1979,8.95
1979,9
1979,9.09
1979,9.09
1979,9.11
1979,9.11
1979,9.12
1979,9.12
1979,9.11
1979,9.12
1979,9.15
1979,9.2
1979,9.21
1979,9.2
1979,9.19
1979,9.17
1979,9.17
1979,9.16
1979,9.11
1979,9.14
1979,9.1
1979,9.1
1979,9.11
1979,9.11
1979,9.11
1979,9.12
1979,9.14
1979,9.12
1979,9.12
1979,9.13
1979,9.13
1979,9.12
1979,9.12
1979,9.12
1979,9.11
1979,9.07
1979,9.06
1979,9.11
1979,9.11
1979,9.1
1979,9.09
1979,9.07
1979,9.1
1979,9.14
1979,9.17
1979,9.2
1979,9.2
1979,9.19
1979,9.16
1979,9.15
1979,9.15
1979,9.19
1979,9.21
1979,9.24
1979,9.23
1979,9.27
1979,9.32
1979,9.35
1979,9.36
1979,9.34
1979,9.38
1979,9.39
1979,9.39
1979,9.38
1979,9.36
1979,9.36
1979,9.34
1979,9.3
1979,9.32
1979,9.31
1979,9.24
1979,9.23
1979,9.24
1979,9.15
1979,9.07
1979,9.06
1979,9.01
1979,9.01
1979,9.06
1979,9.05
1979,9.06
1979,9.02
1979,8.97
1979,8.89
1979,8.9
1979,8.94
1979,8.79
1979,8.83
1979,8.87
1979,8.96
1979,8.95
1979,8.95
1979,8.94
1979,8.93
1979,8.98
1979,8.93
1979,8.82
1979,8.8
1979,8.8
1979,8.81
1979,8.76
1979,8.77
1979,8.8
1979,8.82
1979,8.86
1979,8.92
1979,8.97
1979,8.95
1979,8.94
1979,8.99
1979,9.01
1979,9.03
1979,9.04
1979,8.98
1979,9.03
1979,9.06
1979,8.99
1979,8.97
1979,9.02
1979,9.03
1979,9.01
1979,8.99
1979,8.91
1979,8.92
1979,8.91
1979,8.91
1979,8.93
1979,8.97
1979,9
1979,9
1979,8.98
1979,9
1979,9
1979,9.01
1979,9.02
1979,9.04
1979,9.04
1979,9.05
1979,9.14
1979,9.12
1979,9.15
1979,9.14
1979,9.21
1979,9.24
1979,9.32
1979,9.32
1979,9.35
1979,9.34
1979,9.36
1979,9.25
1979,9.3
1979,9.34
1979,9.29
1979,9.37
1979,9.36
1979,9.31
1979,9.29
1979,9.26
1979,9.34
1979,9.32
1979,9.36
1979,9.44
1979,9.44
1979,9.51
1979,9.47
1979,9.5
1979,9.58
1979,9.6
1979,9.93
1979,10.09
1979,10.17
1979,10.15
1979,10.31
1979,10.27
1979,10.2
1979,10.41
1979,10.68
1979,10.96
1979,11.02
1979,10.83
1979,10.98
1979,10.67
1979,10.78
1979,10.75
1979,10.72
1979,10.79
1979,10.84
1979,10.85
1979,11
1979,10.96
1979,10.68
1979,10.63
1979,10.75
1979,10.62
1979,10.77
1979,10.8
1979,10.78
1979,10.73
1979,10.51
1979,10.37
1979,10.24
1979,10.37
1979,10.34
1979,10.38
1979,10.44
1979,10.32
1979,10.27
1979,10.13
1979,10.3
1979,10.27
1979,10.46
1979,10.58
1979,10.51
1979,10.45
1979,10.42
1979,10.34
1979,10.33
1979,10.38
1979,10.39
1979,10.45
1979,10.48
1979,10.46
1979,10.41
1979,10.33
1980,10.5
1980,10.6
1980,10.66
1980,10.63
1980,10.57
1980,10.58
1980,10.51
1980,10.68
1980,10.7
1980,10.65
1980,10.65
1980,10.71
1980,10.82
1980,10.96
1980,10.85
1980,10.82
1980,11.01
1980,11.1
1980,11.15
1980,11.21
1980,11.16
1980,11.13
1980,11.29
1980,11.4
1980,11.73
1980,11.92
1980,11.71
1980,11.8
1980,12.01
1980,11.86
1980,11.97
1980,12.2
1980,12.85
1980,12.84
1980,13.22
1980,13.06
1980,13.27
1980,13.65
1980,13.46
1980,12.92
1980,12.72
1980,12.79
1980,12.91
1980,13.03
1980,13.13
1980,12.86
1980,12.63
1980,12.41
1980,12.62
1980,12.5
1980,12.52
1980,12.58
1980,12.4
1980,12.35
1980,12.62
1980,12.75
1980,13.17
1980,13.1
1980,13.03
1980,12.97
1980,12.72
1980,12.64
1980,12.69
1980,12.63
1980,12.52
1980,12.13
1980,12.21
1980,12.06
1980,12.06
1980,11.79
1980,11.62
1980,11.57
1980,10.9
1980,11.13
1980,11.05
1980,10.9
1980,10.82
1980,10.89
1980,10.96
1980,10.95
1980,10.63
1980,10.67
1980,10.76
1980,10.57
1980,10.24
1980,10.18
1980,9.8
1980,9.96
1980,10.18
1980,10.3
1980,10.3
1980,10.13
1980,10.14
1980,10.31
1980,10.37
1980,10.53
1980,10.22
1980,10.08
1980,10.1
1980,9.85
1980,9.96
1980,10.1
1980,10.24
1980,10.25
1980,10.31
1980,10.16
1980,10.07
1980,10.02
1980,9.81
1980,9.73
1980,9.83
1980,9.7
1980,9.53
1980,9.51
1980,9.47
1980,9.49
1980,9.56
1980,9.56
1980,9.49
1980,9.63
1980,9.68
1980,9.79
1980,9.87
1980,10.04
1980,10.09
1980,10.13
1980,10.19
1980,10.01
1980,10.2
1980,10.09
1980,10.14
1980,10.21
1980,10.28
1980,10.33
1980,10.17
1980,10.07
1980,10.21
1980,10.2
1980,10.13
1980,10.18
1980,10.12
1980,10.24
1980,10.35
1980,10.46
1980,10.45
1980,10.53
1980,10.76
1980,10.76
1980,10.69
1980,10.7
1980,10.8
1980,10.71
1980,10.87
1980,11.03
1980,10.98
1980,10.89
1980,10.9
1980,10.86
1980,11.13
1980,11.24
1980,11.22
1980,11.3
1980,11.13
1980,11.4
1980,11.42
1980,11.67
1980,11.89
1980,11.55
1980,11.32
1980,11.08
1980,11.16
1980,11.21
1980,11.29
1980,11.19
1980,11.14
1980,11.32
1980,11.37
1980,11.62
1980,11.52
1980,11.57
1980,11.53
1980,11.33
1980,11.69
1980,11.76
1980,11.75
1980,11.91
1980,11.99
1980,12.07
1980,11.86
1980,11.78
1980,11.83
1980,11.4
1980,11.35
1980,11.43
1980,11.51
1980,11.39
1980,11.44
1980,11.37
1980,11.29
1980,11.47
1980,11.62
1980,11.64
1980,11.7
1980,11.88
1980,11.82
1980,11.74
1980,12.13
1980,12.32
1980,12.48
1980,12.48
1980,12.46
1980,12.46
1980,12.61
1980,13.04
1980,12.66
1980,12.78
1980,12.47
1980,12.49
1980,12.79
1980,12.95
1980,12.62
1980,12.51
1980,12.59
1980,12.8
1980,12.76
1980,12.74
1980,12.65
1980,12.72
1980,12.92
1980,12.95
1980,12.92
1980,12.91
1980,12.85
1980,12.91
1980,13.1
1980,13.15
1980,13.57
1980,13.21
1980,13.25
1980,13.51
1980,13.28
1980,13.22
1980,12.64
1980,12.14
1980,12.35
1980,12.42
1980,12.25
1980,12.2
1980,12.39
1980,12.43
1981,12.42
1981,12.15
1981,12.11
1981,12.38
1981,12.35
1981,12.57
1981,12.45
1981,12.53
1981,12.53
1981,12.62
1981,12.53
1981,12.64
1981,12.5
1981,12.77
1981,12.87
1981,12.84
1981,12.7
1981,12.73
1981,12.77
1981,12.8
1981,12.68
1981,12.86
1981,12.98
1981,12.86
1981,12.95
1981,13.09
1981,13.21
1981,13.27
1981,13.42
1981,13.65
1981,13.33
1981,13.3
1981,13.09
1981,12.9
1981,13.19
1981,13.21
1981,13.29
1981,13.47
1981,13.43
1981,13.62
1981,13.43
1981,13.45
1981,13.43
1981,13.2
1981,13.09
1981,13.08
1981,13.12
1981,13.03
1981,12.86
1981,12.85
1981,12.68
1981,12.58
1981,12.67
1981,12.77
1981,13.13
1981,13.3
1981,13.21
1981,13.34
1981,13.36
1981,13.22
1981,13.13
1981,13.14
1981,13.25
1981,13.4
1981,13.74
1981,13.41
1981,13.61
1981,13.45
1981,13.59
1981,13.68
1981,13.58
1981,13.74
1981,13.79
1981,13.69
1981,13.73
1981,13.78
1981,13.8
1981,13.88
1981,13.92
1981,13.93
1981,14.05
1981,14.11
1981,14.05
1981,14.47
1981,14.69
1981,14.56
1981,14.33
1981,14.23
1981,14.34
1981,14.46
1981,14.49
1981,14.24
1981,14.07
1981,13.8
1981,13.95
1981,14
1981,14.05
1981,13.82
1981,13.67
1981,13.71
1981,13.56
1981,13.5
1981,13.46
1981,13.58
1981,13.55
1981,13.51
1981,13.56
1981,13.36
1981,13.37
1981,13.31
1981,13.32
1981,13.35
1981,13.09
1981,13.08
1981,13.23
1981,13.57
1981,13.46
1981,13.44
1981,13.56
1981,13.66
1981,13.7
1981,13.69
1981,13.68
1981,13.86
1981,14.04
1981,13.95
1981,13.81
1981,14.04
1981,14.11
1981,14.12
1981,13.94
1981,13.99
1981,14.15
1981,14.07
1981,14.11
1981,14.09
1981,14.59
1981,14.61
1981,14.63
1981,14.57
1981,14.41
1981,14.43
1981,14.53
1981,14.61
1981,14.71
1981,14.67
1981,14.95
1981,14.95
1981,14.91
1981,14.86
1981,14.83
1981,14.65
1981,14.4
1981,14.61
1981,14.65
1981,14.74
1981,14.71
1981,14.79
1981,14.77
1981,14.89
1981,14.97
1981,15.32
1981,15.35
1981,15.31
1981,15.36
1981,15.25
1981,15.41
1981,15.41
1981,15.4
1981,15.48
1981,15.51
1981,15.59
1981,15.53
1981,15.3
1981,15.05
1981,15.2
1981,15.08
1981,15.11
1981,14.95
1981,14.91
1981,14.78
1981,15.03
1981,15.23
1981,15.31
1981,15.68
1981,15.65
1981,15.76
1981,15.84
1981,15.75
1981,15.41
1981,15.19
1981,15.14
1981,15.04
1981,15
1981,14.73
1981,14.83
1981,14.87
1981,14.88
1981,14.94
1981,14.95
1981,15.09
1981,15.34
1981,15.38
1981,15.3
1981,15.6
1981,15.54
1981,15.44
1981,15.06
1981,14.63
1981,14.57
1981,14.18
1981,14.19
1981,13.94
1981,13.39
1981,13.4
1981,13.19
1981,13.18
1981,13.07
1981,13.18
1981,13
1981,13.04
1981,13.14
1981,13.44
1981,13.13
1981,12.98
1981,12.92
1981,13.13
1981,13.37
1981,13.49
1981,13.45
1981,13.15
1981,13.5
1981,13.5
1981,13.64
1981,13.8
1981,13.84
1981,13.62
1981,13.55
1981,13.53
1981,13.71
1981,13.51
1981,13.83
1981,14.02
1981,14.14
1981,14.01
1981,14.01
1981,14.12
1981,14.17
1981,13.98
1982,14.19
1982,14.44
1982,14.59
1982,14.63
1982,14.48
1982,14.81
1982,14.62
1982,14.83
1982,14.7
1982,14.82
1982,14.75
1982,14.8
1982,14.81
1982,14.62
1982,14.69
1982,14.62
1982,14.54
1982,14.51
1982,14.29
1982,14.14
1982,14.58
1982,14.47
1982,14.69
1982,14.76
1982,14.65
1982,14.88
1982,14.95
1982,14.81
1982,14.71
1982,14.53
1982,14.5
1982,14.28
1982,14.24
1982,13.87
1982,13.93
1982,13.87
1982,13.91
1982,14.03
1982,13.85
1982,13.74
1982,13.69
1982,13.61
1982,13.59
1982,13.67
1982,13.69
1982,13.73
1982,13.95
1982,13.97
1982,13.96
1982,13.91
1982,13.88
1982,13.87
1982,13.89
1982,13.74
1982,13.72
1982,13.91
1982,13.9
1982,14.01
1982,14.16
1982,14.19
1982,14.18
1982,14.1
1982,14.1
1982,14.16
1982,14.18
1982,14.18
1982,13.98
1982,13.83
1982,13.83
1982,13.95
1982,13.91
1982,13.71
1982,13.66
1982,13.72
1982,13.69
1982,13.71
1982,13.69
1982,13.7
1982,13.7
1982,13.77
1982,13.87
1982,13.87
1982,13.95
1982,13.87
1982,13.8
1982,13.54
1982,13.48
1982,13.49
1982,13.46
1982,13.59
1982,13.62
1982,13.48
1982,13.57
1982,13.6
1982,13.64
1982,13.53
1982,13.52
1982,13.58
1982,13.62
1982,13.68
1982,13.72
1982,13.71
1982,13.93
1982,13.86
1982,13.9
1982,13.98
1982,13.94
1982,13.98
1982,13.99
1982,14.02
1982,13.93
1982,14.21
1982,14.21
1982,14.26
1982,14.48
1982,14.62
1982,14.63
1982,14.66
1982,14.74
1982,14.71
1982,14.76
1982,14.73
1982,14.61
1982,14.44
1982,14.4
1982,14.5
1982,14.48
1982,14.49
1982,14.19
1982,14.03
1982,13.87
1982,14.02
1982,14.1
1982,13.96
1982,13.7
1982,13.68
1982,13.53
1982,13.6
1982,13.51
1982,13.56
1982,13.91
1982,13.86
1982,13.97
1982,13.83
1982,13.68
1982,13.41
1982,13.51
1982,13.68
1982,13.7
1982,13.85
1982,13.7
1982,13.69
1982,13.71
1982,13.55
1982,13.2
1982,13.09
1982,12.65
1982,12.57
1982,12.47
1982,12.24
1982,12.47
1982,12.35
1982,12.43
1982,12.55
1982,12.77
1982,12.81
1982,12.81
1982,12.76
1982,12.6
1982,12.47
1982,12.53
1982,12.51
1982,12.53
1982,12.73
1982,12.63
1982,12.56
1982,12.6
1982,12.6
1982,12.51
1982,12.47
1982,12.18
1982,12.04
1982,11.94
1982,12.09
1982,11.99
1982,11.85
1982,11.8
1982,11.73
1982,11.51
1982,11.72
1982,11.69
1982,11.5
1982,10.91
1982,10.83
1982,10.53
1982,10.39
1982,10.61
1982,10.75
1982,10.58
1982,10.56
1982,10.69
1982,10.69
1982,10.81
1982,11.11
1982,10.87
1982,10.9
1982,10.77
1982,10.71
1982,10.56
1982,10.46
1982,10.42
1982,10.48
1982,10.55
1982,10.51
1982,10.48
1982,10.58
1982,10.65
1982,10.67
1982,10.59
1982,10.46
1982,10.42
1982,10.43
1982,10.53
1982,10.59
1982,10.51
1982,10.78
1982,10.79
1982,10.74
1982,10.68
1982,10.47
1982,10.46
1982,10.48
1982,10.62
1982,10.58
1982,10.66
1982,10.61
1982,10.46
1982,10.5
1982,10.59
1982,10.64
1982,10.7
1982,10.54
1982,10.53
1982,10.47
1982,10.44
1982,10.44
1982,10.47
1982,10.44
1982,10.36
1983,10.32
1983,10.37
1983,10.35
1983,10.39
1983,10.36
1983,10.38
1983,10.34
1983,10.32
1983,10.27
1983,10.28
1983,10.28
1983,10.3
1983,10.41
1983,10.43
1983,10.61
1983,10.7
1983,10.62
1983,10.69
1983,10.67
1983,10.71
1983,10.8
1983,10.78
1983,10.88
1983,10.93
1983,10.99
1983,10.96
1983,10.99
1983,11
1983,10.83
1983,10.8
1983,10.8
1983,10.84
1983,10.81
1983,10.71
1983,10.6
1983,10.46
1983,10.44
1983,10.42
1983,10.26
1983,10.27
1983,10.22
1983,10.26
1983,10.23
1983,10.27
1983,10.43
1983,10.52
1983,10.48
1983,10.55
1983,10.59
1983,10.48
1983,10.46
1983,10.53
1983,10.56
1983,10.58
1983,10.6
1983,10.62
1983,10.58
1983,10.58
1983,10.64
1983,10.66
1983,10.6
1983,10.59
1983,10.62
1983,10.6
1983,10.49
1983,10.49
1983,10.51
1983,10.51
1983,10.41
1983,10.42
1983,10.39
1983,10.29
1983,10.33
1983,10.29
1983,10.39
1983,10.39
1983,10.43
1983,10.42
1983,10.4
1983,10.37
1983,10.29
1983,10.31
1983,10.27
1983,10.26
1983,10.26
1983,10.12
1983,10.16
1983,10.13
1983,10.25
1983,10.16
1983,10.18
1983,10.23
1983,10.22
1983,10.37
1983,10.41
1983,10.43
1983,10.49
1983,10.54
1983,10.57
1983,10.56
1983,10.58
1983,10.63
1983,10.62
1983,10.81
1983,10.77
1983,10.78
1983,10.79
1983,10.79
1983,10.85
1983,10.92
1983,10.88
1983,10.89
1983,10.75
1983,10.77
1983,10.72
1983,10.64
1983,10.68
1983,10.8
1983,10.79
1983,10.83
1983,10.9
1983,11.02
1983,11.11
1983,11.04
1983,10.99
1983,10.96
1983,10.93
1983,11.21
1983,11.16
1983,11.29
1983,11.33
1983,11.28
1983,11.42
1983,11.4
1983,11.38
1983,11.51
1983,11.41
1983,11.36
1983,11.28
1983,11.32
1983,11.43
1983,11.41
1983,11.49
1983,11.51
1983,11.66
1983,11.76
1983,11.8
1983,11.82
1983,11.92
1983,12.12
1983,12.1
1983,12.2
1983,12.13
1983,12.17
1983,12.04
1983,11.96
1983,11.76
1983,11.71
1983,11.65
1983,11.7
1983,11.72
1983,11.54
1983,11.57
1983,11.54
1983,11.62
1983,11.65
1983,11.86
1983,11.9
1983,11.98
1983,11.97
1983,12.01
1983,11.85
1983,11.7
1983,11.77
1983,11.73
1983,11.56
1983,11.63
1983,11.76
1983,11.82
1983,11.68
1983,11.66
1983,11.57
1983,11.64
1983,11.6
1983,11.49
1983,11.41
1983,11.45
1983,11.49
1983,11.5
1983,11.44
1983,11.47
1983,11.46
1983,11.35
1983,11.31
1983,11.33
1983,11.57
1983,11.59
1983,11.65
1983,11.58
1983,11.47
1983,11.49
1983,11.49
1983,11.47
1983,11.43
1983,11.66
1983,11.7
1983,11.72
1983,11.66
1983,11.68
1983,11.74
1983,11.69
1983,11.7
1983,11.75
1983,11.85
1983,11.85
1983,11.84
1983,11.71
1983,11.68
1983,11.7
1983,11.7
1983,11.72
1983,11.72
1983,11.65
1983,11.57
1983,11.59
1983,11.55
1983,11.63
1983,11.58
1983,11.63
1983,11.63
1983,11.75
1983,11.78
1983,11.76
1983,11.79
1983,11.89
1983,11.9
1983,11.87
1983,11.95
1983,11.97
1983,11.96
1983,11.88
1983,11.87
1983,11.86
1983,11.83
1983,11.77
1983,11.79
1983,11.75
1983,11.81
1983,11.79
1983,11.82
1984,11.86
1984,11.78
1984,11.77
1984,11.73
1984,11.75
1984,11.71
1984,11.76
1984,11.76
1984,11.59
1984,11.54
1984,11.57
1984,11.61
1984,11.6
1984,11.64
1984,11.63
1984,11.63
1984,11.64
1984,11.63
1984,11.63
1984,11.66
1984,11.67
1984,11.64
1984,11.6
1984,11.6
1984,11.7
1984,11.71
1984,11.72
1984,11.73
1984,11.83
1984,11.85
1984,11.81
1984,11.83
1984,11.92
1984,11.91
1984,11.93
1984,12.05
1984,11.99
1984,12.05
1984,12.09
1984,12.04
1984,12.07
1984,11.99
1984,12.07
1984,12.09
1984,12.22
1984,12.24
1984,12.28
1984,12.24
1984,12.27
1984,12.31
1984,12.31
1984,12.34
1984,12.45
1984,12.44
1984,12.45
1984,12.49
1984,12.48
1984,12.46
1984,12.46
1984,12.42
1984,12.41
1984,12.53
1984,12.56
1984,12.65
1984,12.67
1984,12.65
1984,12.51
1984,12.47
1984,12.52
1984,12.5
1984,12.4
1984,12.57
1984,12.61
1984,12.57
1984,12.7
1984,12.77
1984,12.8
1984,12.75
1984,12.69
1984,12.67
1984,12.79
1984,12.82
1984,12.82
1984,12.86
1984,12.89
1984,13.07
1984,13.13
1984,13.09
1984,13.21
1984,13.25
1984,13.46
1984,13.58
1984,13.48
1984,13.41
1984,13.54
1984,13.45
1984,13.43
1984,13.52
1984,13.54
1984,13.72
1984,13.75
1984,13.89
1984,13.99
1984,13.91
1984,13.63
1984,13.42
1984,13.37
1984,13.54
1984,13.54
1984,13.46
1984,13.58
1984,13.54
1984,13.44
1984,13.39
1984,13.21
1984,13.27
1984,13.38
1984,13.65
1984,13.72
1984,13.74
1984,13.75
1984,13.79
1984,13.76
1984,13.8
1984,13.84
1984,13.87
1984,13.8
1984,13.77
1984,13.75
1984,13.48
1984,13.53
1984,13.55
1984,13.42
1984,13.3
1984,13.32
1984,13.37
1984,13.32
1984,13.25
1984,13.36
1984,13.35
1984,13.31
1984,13.06
1984,12.89
1984,12.95
1984,13.05
1984,12.91
1984,12.81
1984,12.74
1984,12.61
1984,12.73
1984,12.69
1984,12.66
1984,12.61
1984,12.68
1984,12.74
1984,12.67
1984,12.74
1984,12.7
1984,12.7
1984,12.69
1984,12.62
1984,12.65
1984,12.69
1984,12.66
1984,12.81
1984,12.81
1984,12.83
1984,12.84
1984,12.79
1984,12.88
1984,12.92
1984,12.81
1984,12.7
1984,12.62
1984,12.54
1984,12.55
1984,12.44
1984,12.42
1984,12.4
1984,12.35
1984,12.25
1984,12.28
1984,12.45
1984,12.52
1984,12.56
1984,12.46
1984,12.31
1984,12.47
1984,12.54
1984,12.54
1984,12.54
1984,12.52
1984,12.39
1984,12.36
1984,12.36
1984,12.31
1984,12.28
1984,12.34
1984,12.32
1984,12.28
1984,12.09
1984,11.93
1984,11.9
1984,11.78
1984,11.74
1984,11.83
1984,11.99
1984,11.95
1984,11.75
1984,11.79
1984,11.66
1984,11.66
1984,11.6
1984,11.72
1984,11.81
1984,11.71
1984,11.78
1984,11.81
1984,11.73
1984,11.69
1984,11.61
1984,11.53
1984,11.39
1984,11.24
1984,11.28
1984,11.28
1984,11.38
1984,11.42
1984,11.58
1984,11.56
1984,11.52
1984,11.52
1984,11.61
1984,11.7
1984,11.66
1984,11.57
1984,11.54
1984,11.7
1984,11.56
1984,11.49
1984,11.29
1984,11.34
1984,11.37
1984,11.34
1984,11.31
1984,11.45
1984,11.45
1984,11.46
1984,11.55
1985,11.7
1985,11.62
1985,11.67
1985,11.5
1985,11.45
1985,11.47
1985,11.48
1985,11.59
1985,11.6
1985,11.49
1985,11.51
1985,11.48
1985,11.39
1985,11.27
1985,11.21
1985,11.06
1985,11.11
1985,11.11
1985,11.11
1985,11.08
1985,11.17
1985,11.29
1985,11.35
1985,11.3
1985,11.4
1985,11.41
1985,11.37
1985,11.42
1985,11.39
1985,11.29
1985,11.38
1985,11.37
1985,11.52
1985,11.64
1985,11.76
1985,11.75
1985,11.72
1985,11.89
1985,11.91
1985,11.86
1985,11.93
1985,11.86
1985,11.92
1985,11.94
1985,11.71
1985,11.72
1985,11.78
1985,11.9
1985,11.92
1985,11.93
1985,12.02
1985,11.99
1985,11.91
1985,11.82
1985,11.88
1985,11.86
1985,11.77
1985,11.84
1985,11.75
1985,11.65
1985,11.66
1985,11.7
1985,11.73
1985,11.75
1985,11.77
1985,11.66
1985,11.58
1985,11.42
1985,11.43
1985,11.37
1985,11.25
1985,11.29
1985,11.13
1985,11.16
1985,11.13
1985,11.25
1985,11.25
1985,11.37
1985,11.35
1985,11.47
1985,11.41
1985,11.27
1985,11.29
1985,11.21
1985,11.19
1985,11.17
1985,11.26
1985,11.2
1985,11.04
1985,11.04
1985,10.87
1985,10.89
1985,10.81
1985,10.84
1985,10.56
1985,10.6
1985,10.62
1985,10.64
1985,10.57
1985,10.43
1985,10.46
1985,10.39
1985,10.28
1985,10.05
1985,10.05
1985,9.83
1985,9.89
1985,10.19
1985,10.16
1985,10.08
1985,10.16
1985,10.21
1985,9.98
1985,9.97
1985,9.9
1985,10.04
1985,10.14
1985,10.34
1985,10.45
1985,10.5
1985,10.54
1985,10.39
1985,10.25
1985,10.19
1985,10.2
1985,10.23
1985,9.93
1985,10.05
1985,10.05
1985,10.07
1985,10.22
1985,10.23
1985,10.22
1985,10.15
1985,10.12
1985,10.3
1985,10.34
1985,10.46
1985,10.47
1985,10.51
1985,10.52
1985,10.59
1985,10.67
1985,10.66
1985,10.57
1985,10.51
1985,10.66
1985,10.64
1985,10.65
1985,10.55
1985,10.43
1985,10.37
1985,10.38
1985,10.46
1985,10.38
1985,10.36
1985,10.26
1985,10.23
1985,10.2
1985,10.12
1985,10.1
1985,10.14
1985,10.18
1985,10.12
1985,10.16
1985,10.12
1985,10.28
1985,10.24
1985,10.16
1985,10.27
1985,10.5
1985,10.49
1985,10.48
1985,10.51
1985,10.52
1985,10.4
1985,10.37
1985,10.41
1985,10.43
1985,10.43
1985,10.36
1985,10.39
1985,10.33
1985,10.27
1985,10.22
1985,10.31
1985,10.29
1985,10.3
1985,10.32
1985,10.36
1985,10.42
1985,10.36
1985,10.37
1985,10.35
1985,10.34
1985,10.3
1985,10.25
1985,10.21
1985,10.17
1985,10.18
1985,10.12
1985,10.14
1985,10.15
1985,10.21
1985,10.28
1985,10.11
1985,9.97
1985,10.01
1985,9.98
1985,9.98
1985,9.93
1985,9.93
1985,9.91
1985,9.84
1985,9.74
1985,9.78
1985,9.84
1985,9.92
1985,9.72
1985,9.73
1985,9.72
1985,9.58
1985,9.66
1985,9.68
1985,9.68
1985,9.64
1985,9.59
1985,9.69
1985,9.68
1985,9.63
1985,9.62
1985,9.65
1985,9.49
1985,9.36
1985,9.2
1985,9.27
1985,9.21
1985,9.16
1985,9.04
1985,9.11
1985,9.1
1985,9.04
1985,9.08
1985,9.07
1985,9.04
1985,8.99
1985,9.01
1985,9
1986,9.04
1986,9.05
1986,9.07
1986,8.94
1986,9.13
1986,9.27
1986,9.39
1986,9.49
1986,9.43
1986,9.31
1986,9.3
1986,9.24
1986,9.22
1986,9.28
1986,9.23
1986,9.23
1986,9.13
1986,9.05
1986,9.09
1986,9.1
1986,9.08
1986,9.02
1986,8.96
1986,8.97
1986,9.03
1986,9.11
1986,9
1986,8.93
1986,8.91
1986,8.85
1986,8.68
1986,8.64
1986,8.7
1986,8.67
1986,8.48
1986,8.39
1986,8.4
1986,8.36
1986,8.15
1986,8.13
